nx=400
Delta_t=0.040000
Delta_x=0.050000
t_final=2.000000
u_bar=1.000000
********************
0.000000,0.000000
0.050000,0.000000
0.100000,0.000000
0.150000,0.000000
0.200000,0.000000
0.250000,0.000000
0.300000,0.000000
0.350000,0.000000
0.400000,0.000000
0.450000,0.000000
0.500000,0.000000
0.550000,0.000000
0.600000,0.000000
0.650000,0.000000
0.700000,0.000000
0.750000,0.000000
0.800000,0.000000
0.850000,0.000000
0.900000,0.000000
0.950000,0.000000
1.000000,0.000000
1.050000,0.000000
1.100000,0.000000
1.150000,0.000000
1.200000,0.000000
1.250000,0.000000
1.300000,0.000000
1.350000,0.000000
1.400000,0.000000
1.450000,0.000000
1.500000,0.000000
1.550000,0.000000
1.600000,0.000000
1.650000,0.000000
1.700000,0.000000
1.750000,0.000000
1.800000,0.000000
1.850000,0.000000
1.900000,0.000000
1.950000,0.000000
2.000000,0.000000
2.050000,0.000000
2.100000,0.000000
2.150000,0.000000
2.200000,0.000000
2.250000,0.000000
2.300000,0.000000
2.350000,0.000000
2.400000,0.000000
2.450000,0.000000
2.500000,0.000000
2.550000,0.000000
2.600000,0.000001
2.650000,0.000002
2.700000,0.000008
2.750000,0.000028
2.800000,0.000089
2.850000,0.000266
2.900000,0.000740
2.950000,0.001921
3.000000,0.004646
3.050000,0.010452
3.100000,0.021845
3.150000,0.042353
3.200000,0.076045
3.250000,0.126195
3.300000,0.193124
3.350000,0.271857
3.400000,0.350988
3.450000,0.414240
3.500000,0.445224
3.550000,0.433899
3.600000,0.381525
3.650000,0.300949
3.700000,0.211549
3.750000,0.131498
3.800000,0.071627
3.850000,0.033826
3.900000,0.013674
3.950000,0.004661
4.000000,0.001315
4.050000,0.000301
4.100000,0.000054
4.150000,0.000007
4.200000,0.000001
4.250000,0.000000
4.300000,0.000000
4.350000,0.000000
4.400000,0.000000
4.450000,0.000000
4.500000,0.000000
4.550000,0.000000
4.600000,0.000000
4.650000,0.000000
4.700000,0.000000
4.750000,0.000000
4.800000,0.000000
4.850000,0.000000
4.900000,0.000000
4.950000,0.000000
5.000000,0.000000
5.050000,0.000000
5.100000,0.000000
5.150000,0.000000
5.200000,0.000001
5.250000,0.000004
5.300000,0.000017
5.350000,0.000060
5.400000,0.000204
5.450000,0.000641
5.500000,0.001865
5.550000,0.005022
5.600000,0.012522
5.650000,0.028883
5.700000,0.061607
5.750000,0.121444
5.800000,0.221173
5.850000,0.372114
5.900000,0.578665
5.950000,0.832881
6.000000,1.112519
6.050000,1.385337
6.100000,1.619180
6.150000,1.793204
6.200000,1.903946
6.250000,1.963008
6.300000,1.988687
6.350000,1.997429
6.400000,1.999615
6.450000,1.999971
6.500000,2.000000
6.550000,2.000000
6.600000,2.000000
6.650000,2.000000
6.700000,2.000000
6.750000,2.000000
6.800000,2.000000
6.850000,2.000000
6.900000,2.000000
6.950000,2.000000
7.000000,2.000000
7.050000,2.000000
7.100000,2.000000
7.150000,2.000000
7.200000,2.000000
7.250000,1.999999
7.300000,1.999996
7.350000,1.999983
7.400000,1.999940
7.450000,1.999796
7.500000,1.999359
7.550000,1.998135
7.600000,1.994978
7.650000,1.987478
7.700000,1.971117
7.750000,1.938393
7.800000,1.878556
7.850000,1.778827
7.900000,1.627886
7.950000,1.421335
8.000000,1.167119
8.050000,0.887481
8.100000,0.614663
8.150000,0.380820
8.200000,0.206796
8.250000,0.096054
8.300000,0.036992
8.350000,0.011313
8.400000,0.002571
8.450000,0.000385
8.500000,0.000029
8.550000,0.000000
8.600000,0.000000
8.650000,0.000000
8.700000,0.000000
8.750000,0.000000
8.800000,0.000000
8.850000,0.000000
8.900000,0.000000
8.950000,0.000000
9.000000,0.000000
9.050000,0.000000
9.100000,0.000000
9.150000,0.000000
9.200000,0.000000
9.250000,0.000000
9.300000,0.000000
9.350000,0.000000
9.400000,0.000000
9.450000,0.000000
9.500000,0.000000
